loan_title,user_id,org_id,loan_package_id,package_name,brower_credit_score,amount,currency,status,amount_payable,principal_due,balance,penalty_due,charge_per_installment,no_of_installment,next_payment_date,payback_date,interest
HYEABCIFRNKZUWLOSTGM,459,1868,181,XKSHQUDVAMZWPNTERCIG,2784,34000,VIOGHBPCMYNZEDRJULAF,2,2654,50000,511,5000,830,WICVNEQAMPULFGDZTKYO,28-October-2021,28-October-2021,1614
FCALZHGKPOYJQSNBWXTR,902,1758,140,NMADUJIVGTXROLFPYESC,2267,34000,PUTLYQWDKHRXCABVESNM,0,4723,50000,692,5000,227,NKWGFPAXOHJSEVBLYZDT,28-October-2021,28-October-2021,1926
FVHLYKJNCMABTGWQXSOR,27,1851,183,GTVUQBKXEDFIMPLJNRWA,1830,34000,MUYKCXZSDREGITOFQALN,0,2019,50000,288,5000,805,ATLVHZQBWKXGMSPJCRID,28-October-2021,28-October-2021,1736
MWAGEJDBIRLHPYKZXFSN,961,832,116,WUVPDXBKOTYHIJEZNGRF,3892,34000,GKVJNPDTRZIUHSOQMLAF,1,4574,50000,87,5000,983,KNGLFPZWQHRTAMBUOCJY,28-October-2021,28-October-2021,1283
WVHFCDQPGJAXKEINZSOT,845,1739,166,NSGLDWMCVIQJFYXHTZAR,2314,34000,BYKZIUHDNXVRQEGCTSJF,4,3643,50000,340,5000,712,PVHWIJSQAMLFKBRNCXYU,28-October-2021,28-October-2021,1692
HQTGJYOIXSUEKDAWPLVZ,862,1142,157,JALWBFGHQVCSDPKXMNOR,3197,34000,BEXKOJTRVSULNWHIYDQG,3,3202,50000,340,5000,411,MBJWHDYNXQVOCFLZRPKT,28-October-2021,28-October-2021,1099
ADXKLERHJWBTYINVQCGP,949,1947,120,CMDJKOVRWXZFBYTNSPHI,1661,34000,ILRBSADOKNZUPQFMWTJG,4,2972,50000,405,5000,180,YOSBMQCHZIJLADTPGKWF,28-October-2021,28-October-2021,1099
VNGXRPZBQCAHUMYDTWFO,550,968,113,WGRTOBIZDPHEJCKVNFLQ,1902,34000,CLWBUNJSPIKQDVYTGZHX,3,4309,50000,522,5000,352,EIOKYSFDHGALCUZJRBTX,28-October-2021,28-October-2021,1854
XOFNKEYILTADSGHQCWPJ,188,1699,145,QKYXLICGRWTABPJZNVOE,2452,34000,IQFTLOJXRGDVHZEMUPNS,0,2985,50000,924,5000,557,MXDEITHJKVRLSZAQNWFG,28-October-2021,28-October-2021,1818
KCTXNAMJYUHRLBDPZVOI,40,1612,101,UWYVNHFAKQTESCGRJMPD,3571,34000,VGJWMSDUZLRQEKBINXPO,1,3791,50000,162,5000,877,OAMPZBRSHUTCNDYLQEXF,28-October-2021,28-October-2021,1150
JAQWDYGVOSECFMIXNHKZ,260,1648,168,IYZGQPVSBTEKJXLCOUMN,2142,34000,EIAWNPGCDLSXZYKRQOHJ,2,2925,50000,566,5000,675,EQWAMCBULYZDTOJPHVGX,28-October-2021,28-October-2021,1767
OAZLPHEMJKWYGSRQIFNB,479,591,141,UMAOITZJLNXHYPFGQKBV,3028,34000,MRLECQJOWSAFDYZHUXGT,1,2286,50000,935,5000,843,JHFNPUODRGWVZXEBKSAY,28-October-2021,28-October-2021,1808
LWYBKIJGOEQMAUDZRPVH,281,1030,101,JVMIHXTASLBYQOCPUEGD,1233,34000,OQXUSNPDRHBAIZTWYCMF,0,3802,50000,343,5000,892,QPDNKJOMSRWFXHICETUA,28-October-2021,28-October-2021,1590
PUNFXDILSTGCOWEVHRBK,958,1825,140,LUMDEBHIQTZVOCNYJKXP,1139,34000,GJPKHNMQFDUTZECXRIYL,4,4177,50000,958,5000,702,VFTMSXIDKCWYNUORQBHZ,28-October-2021,28-October-2021,1966
KOUNHXMTLBEVJFPDGRSQ,217,1852,140,TVOEXSLAZGIFDPRWBQJH,1784,34000,IBGLFCUDXQZJVEHTOPYN,4,2046,50000,870,5000,606,OQTXYURJVPSCMFAHGKZI,28-October-2021,28-October-2021,1661
PSFMXVJIUACHODGENYTB,71,1450,109,POXQCNJWDFMRYIBVKSHG,1336,34000,YSQNPBKRXFLOHIUJGZTA,2,3360,50000,608,5000,247,MTIDVZGLOFAUSCBNPWYQ,28-October-2021,28-October-2021,1595
SQUHVXFGOJDNLYRZMCEA,504,864,147,HTBCUAMJLIDVFSWGQRXE,2271,34000,WIGSERXPTOVMYJBNQDAL,2,4173,50000,232,5000,3,UAZLHJXIQTKYOVSCGNED,28-October-2021,28-October-2021,1825
RPLSXQBEKNFACJVMGTIO,156,1499,128,ECMRFDYQSLXIHWBOZAPK,3439,34000,OFAXMCQIKJBWLHYTSPUV,2,4731,50000,434,5000,330,IACJTHGNEUBLFQPKOVYZ,28-October-2021,28-October-2021,1296
XMAWRKCLQGBZUNIYEVHD,890,1770,160,YIKGNPURFHEBVWXSCQJT,3264,34000,SEORWIKQGTJHBZVFPCML,0,2395,50000,521,5000,547,HWEABXCTJRFPUVGQMNOY,28-October-2021,28-October-2021,1657
CIEOJDLNGUSWVXFBHRMZ,231,1086,171,FANJWSERXYMQVCTKOPGU,2562,34000,BKTRZGESPODAHJVFQNWU,2,4426,50000,401,5000,261,FGYHVZKLAWRICDUMENOX,28-October-2021,28-October-2021,1333
OKZVJACYRQBEUGMISLHN,661,1760,137,SRZDEUBKNTFMGVCXJLHO,2459,34000,SAXQNMPWVDZUFTOEJYBH,4,4387,50000,190,5000,942,DFPEOBQHCZUINSTLMGWJ,28-October-2021,28-October-2021,1565
ANUPVOXTZFQMECHDYJKS,544,715,185,BOJPGTAVFIUZNEHYXQRL,1628,34000,FZVTGCEBDUPSQMHORXYJ,4,4871,50000,258,5000,745,PVHULGMDYABXZCRFSWOK,28-October-2021,28-October-2021,1078
VSTZBDMKONWXUAHPGQEC,904,1340,158,KGEOPNDZRHIBFUYMTVJX,2846,34000,VNDOTXFELGCPYBJIRUAS,3,4853,50000,505,5000,549,BDXCYPIWMEOZLSTAVUKR,28-October-2021,28-October-2021,1207
QCRPTIEGOZXVMYUWLDBA,730,1633,167,LHMSVQUIFBODXKGJERZN,3585,34000,XQONPYTUDHZILREVACMF,0,4892,50000,742,5000,884,KMABJZYTLIVXQUHCEFOR,28-October-2021,28-October-2021,1148
LKBZCXJHDAUVTRWMNQSF,152,997,114,WLNVJHSMRFPXIGYTDOQU,3422,34000,PKXFZUYDQJNAGRLWVIEO,3,4048,50000,65,5000,238,MRBYUPICOSQNTHVXDKAL,28-October-2021,28-October-2021,1627
YJFERIOVGPDHUMQBKLTS,82,782,190,XTPLUNEQAKGFSIBMYODJ,3910,34000,TRBKELAGOYFINUXVZQJD,0,3493,50000,335,5000,155,GMJPLEOXANBYQWFZRTUK,28-October-2021,28-October-2021,1179
FQMUOWPJANVGKCSLRIBT,558,1870,120,EJBYPTOHKWIMQXNRAGCL,2224,34000,RECPFWYZMHBKJANIUXQD,0,2036,50000,154,5000,587,HMLYSIZWFADBVUGCRPXT,28-October-2021,28-October-2021,1444
HDZUYBXTESKVRPQWGMCN,402,1168,171,PUJRLCTFIQGEANXKSWMB,3989,34000,JXOHSNKTCUQBPZIRMEYW,0,4910,50000,946,5000,1000,UBAGEZNKVLYFOISCTDQM,28-October-2021,28-October-2021,1648
SVOWBHKCMJZXRFNGQIDA,779,1125,116,KYGNJMFVEHCTIWQSPZAR,3150,34000,GQKDBHPNYTVFWUSCRZLM,3,4547,50000,539,5000,623,BDZNFTVIEPYQRCHOAGKS,28-October-2021,28-October-2021,1627
GWAKUHRFZIEJBNYOLCTM,710,1521,185,VJDYOXCTQRBLGFNAUHKE,2599,34000,DKMPWTJOYBSUXGVQHIRC,1,4331,50000,469,5000,998,GCSDZOQNKXHVREWUIMBP,28-October-2021,28-October-2021,1431
CMUTBKYZAQHFLIVNSJWE,630,582,166,YUJEANKHSITPXQFDBWRM,2886,34000,YACBOFXLUKRHVZNMJSGQ,4,3671,50000,158,5000,845,YWRGTBHAZXMCUDIQLPFS,28-October-2021,28-October-2021,1923
DOMPKJTNBGAHYLRQXUSV,778,999,176,UCDWBNLSMJEAYIPVQORG,1191,34000,MXAKBWGVEQHTZNORUSDL,1,2773,50000,610,5000,683,DFYACQHNGRZPMELISTUO,28-October-2021,28-October-2021,1352
MYKORUDLIQBSCGHPFWXN,143,1274,178,DWSAHVJXGYUOICBQLFRN,1912,34000,KSBVFQGDRUOPXMJWEAYZ,1,4708,50000,963,5000,347,JWNSXVCZBYRIFPUGEDOM,28-October-2021,28-October-2021,1214
CEZUVDAJMQKGHONTBXLR,12,1444,137,DTXUILCAMEVKGRSFJBNZ,1650,34000,SNZWBPAFLREGMTICYHQK,3,3389,50000,142,5000,737,LOSRJTWIHZQBKFXAPMED,28-October-2021,28-October-2021,1635
SCKXFGAQMVHTJZIDYUEL,195,1261,107,EBUSRWGTLOYQAVZMFPKH,1298,34000,YQZHDCTGOLBVIUEWFRJN,0,2325,50000,185,5000,486,CLXDZMIHWASBYVJEORQK,28-October-2021,28-October-2021,1453
GHMAUTFCOPWNQXRLVDEY,580,1474,184,CUHQDYBNIGTOAXFVZMRL,1729,34000,PNVGHCXFERUWKJBSYZAM,0,4124,50000,341,5000,60,YBKCDUFGIRWNOJLVPZTE,28-October-2021,28-October-2021,1518
XCJSWEMOQGKLZYAUTBHD,329,1330,130,YPATMHRSEFXZDQILUCVB,2970,34000,LEAITPGXDFZKJOMSUQCR,0,2799,50000,689,5000,6,RZMFWUNEJDVKLBGATPOX,28-October-2021,28-October-2021,1932
VOMCNWHXIDPQFUKBTALR,212,1405,179,PTLWZIKJNBAQREXDVGCF,2799,34000,JWPCQVUGZEHDLOSFKXIN,0,4314,50000,78,5000,923,UKLMRBCPXOIWDSNVZFQE,28-October-2021,28-October-2021,1403
FQEVCGLPHYOBWDXKTJAM,533,1172,190,GUPSTEKLYZNMWJXQBOFV,1296,34000,VLRZUNPHXDSFGYIKMQEW,0,3264,50000,836,5000,25,JTVSWXMEADPCKIOUNYGH,28-October-2021,28-October-2021,1049
JHEGSBVZILWPCUTKARXD,435,1408,185,FICHEZJDTKRPGNUWLOQA,2473,34000,VKWCARGJYQXMPLTDHSOF,3,3145,50000,303,5000,797,XMEWVLQHKPSUAOJBFRCN,28-October-2021,28-October-2021,1706
DONLQSIHYPAUCJEBKWXG,145,1906,160,YEFJPDUKIHNMBXVGSRQL,3589,34000,OTNIWPZEXMVBRSQKHCJF,2,4625,50000,429,5000,362,VAXLHQWGJONMDBUTISRF,28-October-2021,28-October-2021,1994
FXTHORQMASNCEPWVZBUL,487,1850,134,WHDBCRGKMVZAJOPULFIX,2133,34000,LZXPGIRJCWSVKFTMDHUY,2,4997,50000,293,5000,280,JTPUBXILQOFGSNHEDZRA,28-October-2021,28-October-2021,1277
BFVGJOWMEZUCNHSRKDLT,524,895,120,FXBIMCTPQRVJYLHGWUNZ,3693,34000,FAOBZGKMPCSNDTEHYQUV,1,3723,50000,763,5000,841,AFZOKJSMLTIECNQUWHXY,28-October-2021,28-October-2021,1233
JTVOKYUGZSBEWPXIAFHL,286,1032,119,HKYLQCSIABTNURMFWXJZ,3331,34000,ESHAMUWPYKJQRIZFBXCV,1,4154,50000,771,5000,51,WYLTJNQSDUKVZRIGMOCE,28-October-2021,28-October-2021,1076
EHRAYXITWJVPDZKGUMFN,386,1196,128,UGXTCYIWOHZBPKEFASJL,1857,34000,OBYGXRDKCEAMWVNZFPTJ,2,2929,50000,906,5000,152,GRDAYSEXZHQUPKFBCJVO,28-October-2021,28-October-2021,1856
ZIJLWGYSKEFQVORNBCUH,134,532,132,CBXDRYFVWAITNJPZSOEU,3512,34000,QMVARSHJTCKIPZNOGULX,3,4694,50000,928,5000,544,ZGQJVXHBINUMDOCAREFW,28-October-2021,28-October-2021,1694
STYMKAEJCVZBLDFGOXUW,677,602,124,QAYKZWREXDLIHMVTJGFC,3543,34000,OXNJCDRYABSMKTZUIWLV,0,2729,50000,262,5000,341,FILBWJVQYMGUDHKXARTC,28-October-2021,28-October-2021,1885
TXSPYONCQDVLKIBHGWAM,167,770,193,LZERMVPIQNDUAXBTCGSY,2004,34000,DMEGNPLWVATBKOYIRXZC,0,4735,50000,983,5000,508,PJHRCQBFSOGYULNKIXET,28-October-2021,28-October-2021,1470
UTSQBGHXOEKAJDRCZFVM,477,1349,114,PDLUHAGFMNYJZQKWXTSC,3919,34000,CWJPIMYKUZSARFBDLEVN,2,4157,50000,496,5000,781,XQUWPACTEFNORVZGLBJM,28-October-2021,28-October-2021,1992
ZQPHJIAFCWEOKUNLDSYM,345,757,165,IZKNYEQCGLHTPUJFOARS,2512,34000,LEWDAMSRXJVONQCHTUKZ,2,2992,50000,305,5000,79,WNYFJAUBKTHPISZMCXDL,28-October-2021,28-October-2021,1537
BFTRYHQPOLXCDVAKUEGM,306,1557,175,DKRWJXZCQITEGLAYBMUH,2057,34000,LWXIMVKJAZYDTCORNQBE,3,4076,50000,998,5000,897,REOMSZBCPYKHFTAGULID,28-October-2021,28-October-2021,1173
ILQAPCUBGNJMSRFHTKZD,658,1748,161,CFMTVBHWEASGJNLOQXUP,3106,34000,PYDIMRUSZKEOXJGQLHBF,0,2152,50000,987,5000,985,UQCBOMNRTPYFKWJSLEHX,28-October-2021,28-October-2021,1251
QVWETBUZASMYRIGNPOCD,60,1570,101,AKRTOVMEIDYNSFCZLBGX,2174,34000,LMENYRWJQHCGUVOZFABT,1,3080,50000,32,5000,676,CMTPXROEIFWGZUKVBNJQ,28-October-2021,28-October-2021,1609
ZSWFTIVRJBCXDYPQHNLU,864,1396,164,DTAEYICZLQOVGNJRWKHP,1742,34000,AXMOTKLNSCVFZDEJHQRY,0,3937,50000,501,5000,733,TRDQUMGVZLAJECFKOWPN,28-October-2021,28-October-2021,1671
SNFVMQGYEUTHBLXZJDWA,494,1549,152,DTRBPGSZJFNVHAOQXLEM,1704,34000,PDIJNKFYCZTRLGOVEHMQ,1,4291,50000,753,5000,596,EYXQWVRUJZITDCSGLOAF,28-October-2021,28-October-2021,1495
ACRUXPEJYHTSILDGQKFM,187,884,142,UTJMPZGFCSRAKOEBXVHD,1680,34000,UILTKXERODWCASHPYZVB,1,4531,50000,595,5000,514,HSRBPLYOJXZNWVMKCATU,28-October-2021,28-October-2021,1351
KSPIUZVWOQBDCAYLGEMF,280,574,151,QPNCTXRYADISJMZFGBKO,1240,34000,RYIPJNFGETOSBWHMLKUV,3,3496,50000,303,5000,582,CRUTEYQBOSNVIFAWDJPH,28-October-2021,28-October-2021,1828
ZAIHGJBQKNFMURXEYTSD,333,608,163,HEVDZXJWICGRQPOMATFL,2057,34000,HATXGCKWFJMONBIQVRLS,4,4095,50000,665,5000,555,RANMVYEBJWTSFLCXZPIU,28-October-2021,28-October-2021,1781
CKAJQZHLMTXBPUWEVYRD,259,1756,153,ORLEYFBGJKCIVTZQUMSH,3175,34000,RTXUMEWQHYFPAJLNGBIZ,4,4422,50000,15,5000,318,AHRETPODMFSXWBLZNYJU,28-October-2021,28-October-2021,1642
CPXEYJQDSLHGWANKMVUR,445,1003,149,DAZTXUFVBWRSPHEIQJYO,1373,34000,KNWSQBZORUTAFVDIEJYG,1,2749,50000,370,5000,595,CJFMPXEBNGOSAQIHTLZY,28-October-2021,28-October-2021,1482
SANYCWPHMZFOIVRDLBGJ,484,1820,112,RPOHNCKVJSDXFUZQGBEL,3584,34000,QAJFPWGEVTSZUBDHRYIN,0,4383,50000,940,5000,946,NRVFIKPHUEOJDLWMZYGB,28-October-2021,28-October-2021,1965
TLDKGZSOHXCVIRQPFBAJ,754,1994,156,IEKQHXLJPSOZADMYFURV,3323,34000,GZMRIKTYEODXCLJHWNBQ,2,4980,50000,834,5000,641,QULWIJVXOFBKPZGADRST,28-October-2021,28-October-2021,1192
DBRNIEPXSZJQVAKMWYOU,387,1598,157,SBMLGAEHPRIQNYWCOJFD,1617,34000,CXTQZMGHUWKIJBPOASEY,4,2418,50000,650,5000,772,UPIKNYZBECFLXTHRDAGQ,28-October-2021,28-October-2021,1914
EKSXMIPZRLNAOCVBUWQH,581,1845,179,YRAHQMWLZOTXESVIPGNF,3951,34000,KPMIFDTRWSUAJXQBZGEC,4,4339,50000,100,5000,526,RGQXIMOHSLBFPCANDJZU,28-October-2021,28-October-2021,1774
CDVZTOJBMGUWNELFXAQK,969,543,144,IXWENYLFGPVAHSQBCZJT,2909,34000,ACQDFLBNZKMOHPUGSIXY,2,2392,50000,563,5000,305,ILNRXPCQWAMVDZJFYBHE,28-October-2021,28-October-2021,1847
LUHBPXJIGTSKOFVRMQCN,967,1414,145,SDRBCIQFKHXAOPEGUNJV,3441,34000,RZCENFLAUMPTGOQHWBDI,3,2048,50000,973,5000,182,HSEWQMRPXIYOJNDBUALT,28-October-2021,28-October-2021,1268
PYBLXWENUODFCQGRTJZA,713,1055,127,JUSDGEXICOZTKLPRYFMQ,3292,34000,HQSRTYBAFUPJLXEVZCGW,2,4948,50000,515,5000,66,DXFWNTGSLYJCMQPZAVEI,28-October-2021,28-October-2021,1726
DKZOUVXCIBYHGNJAELQT,546,574,196,UNRIHVKBXDZYAWLQGJCS,2538,34000,LKGQUCMSYBRWFZIJDOXT,2,2178,50000,64,5000,985,TUFDWNVIZBLRSOAECPQH,28-October-2021,28-October-2021,1467
AEFXUPWQKJOGZCNLIBMH,564,573,130,EXHYWLUFCRPJZAGKMOND,3935,34000,NALSIRWMXBTCKZDEHQVJ,3,3019,50000,104,5000,191,MOIERDLJZQTVSUKFYHBC,28-October-2021,28-October-2021,1811
ANSTEFPJUWVRYCOXBHGZ,573,1478,123,QLEKWPBIFAMDHUZJGORS,1125,34000,EJLURNATHDBIKZVFGCSY,0,2629,50000,466,5000,655,JEUVCWKOIHSMYLPXBRTA,28-October-2021,28-October-2021,1767
VHAQNLBWTZFUOCGMDIEX,471,1139,154,LMVRWXZIPJGTNUCHSQYF,3517,34000,LIBQOAKPHWEVJCTXFRYM,1,2482,50000,844,5000,199,JAVIRPZOMUBWDCSFTNLK,28-October-2021,28-October-2021,1526
XLWSPUQDHOEMZGFVICYR,841,1725,125,EPLOGYBVSMNKFZHCIUDW,3099,34000,GWALHIKZYPFESTQOCUXB,0,3198,50000,956,5000,432,HRDCZSIWXFJETNQPYGUV,28-October-2021,28-October-2021,1660
QCHIDEZWNTVOLKPFUGSX,524,1306,130,XAVHYUTPGLOIQSKRDNJF,3865,34000,JAVMTWURDNBKCXYPEGLZ,2,2735,50000,26,5000,264,YMXWNCEDVJKPIALTUHRS,28-October-2021,28-October-2021,1138
SNDYTMEWBQHGPURAKZOL,265,1488,103,UNHFDBJLXEKYOTZMARQV,2432,34000,KBIJUSXZRNMEPDYWFHCG,4,3284,50000,571,5000,931,XLEKYIWFNOGHCTPDSZRV,28-October-2021,28-October-2021,1159
DORIEYLAPKXVTNWBZJUS,219,536,149,ECZFORGIMNTLHVAPXSUW,2868,34000,PLIFTXAJZMOHDYUCWVNE,1,2538,50000,257,5000,8,DHSEANMRGIFULXPBYOKJ,28-October-2021,28-October-2021,1737
DNLHVSAGBOXTFYRMPQCZ,121,961,184,VPHZCMILUDNYWQJFSRKO,1232,34000,KQBWCLIVPGSMXEYZRHNA,2,3914,50000,519,5000,742,RAJTLZHKVNEOFBCSIMDU,28-October-2021,28-October-2021,1717
XRMFZYVAUSPHGJKEOTCQ,578,1866,144,EAITUJOQDMYSNGVFPRBK,1658,34000,YZQSOICAHBFJEKDMTVXP,0,2397,50000,670,5000,352,TKXIAQWBFULOYGJCHZME,28-October-2021,28-October-2021,1490
GIZEMNRJFYWDACPUKOBV,77,1554,194,BTAMWGFDERKIVNZLOQXJ,2339,34000,TZGJXCWKUMNLSRBOIEQY,2,3749,50000,29,5000,853,CWDBVRNTFPLIXQHEUGMO,28-October-2021,28-October-2021,1886
ZAROQXDNCJMHKYPEVLUI,819,1580,138,KYRNVDZQLPHJUMGAETWO,1266,34000,IFXRJBUNVWHOTECZDQLP,2,4558,50000,245,5000,897,WQCLPMAXFSDGJYEVZHNO,28-October-2021,28-October-2021,1745
XTEKHWNYQBVMUCAOPGRF,551,552,137,LKUZWHEGOYMTSCFDNQIV,1861,34000,NHFXMEBAUQYGJRZCSLDP,4,4194,50000,343,5000,159,NQADXIKWMPVEZOFSTHUY,28-October-2021,28-October-2021,1024
TAEXPQLFNKVJWCSGZDMB,388,1940,109,BWAKQOYXHZMUELVJIFCN,1263,34000,XYMREFVJLNCPSHGZKQTD,1,2757,50000,997,5000,609,VDGLIWQKNSZATOCHBERF,28-October-2021,28-October-2021,1769
LYTUIJWAXHFENZBDCRQV,744,1453,146,PCFKVIOTMXRBJUZNSLGW,2532,34000,OJGLMWFBERUHANKDQCVT,1,2049,50000,333,5000,146,OLZYXVUFRDMKSPCJHTAW,28-October-2021,28-October-2021,1594
RWGHTPDEVYXKQCZLFUAN,412,842,177,BESGLADFUCMOHJTNQKXW,3273,34000,NQDWVHAZLPCTFRSIMEOJ,2,2077,50000,538,5000,831,XPRLGDUQKVHIZESMBYTO,28-October-2021,28-October-2021,1276
TCGJXWQUPVHLKBNDZIYR,870,1333,190,AUFSHJMNWOCLZTKVYIRG,1954,34000,RUCLJZVBEAFHYTDXWMIQ,1,2674,50000,611,5000,808,LNXBDYTMFIGQRHSCPAOJ,28-October-2021,28-October-2021,1975
KVOGLNAPIDSMWTZEUXRF,626,1499,160,MTWPEGUYLOXQDIVRJANS,3553,34000,WFKCTVBRZLHGIDNJSUAP,4,2591,50000,53,5000,504,DBILHYSQNVKCPZOTAJMF,28-October-2021,28-October-2021,1750
HLQOTMBSJZKEPYCRNGVU,134,1823,140,PYDLBOWISHZUJETCVRGQ,1892,34000,TJGUWHOMLVZBRKEDCPFQ,1,2378,50000,551,5000,88,FCZSLMJKYIXRUTEOQVWP,28-October-2021,28-October-2021,1989
QBJLCITOXUYFWSDAEMNR,546,1756,159,QBWCDNLOKZRFATIYVXMJ,3414,34000,OAVEPJKXWZNLIQSBRHFG,3,3384,50000,265,5000,978,PQECVUIMHWJONTXFASGK,28-October-2021,28-October-2021,1701
IBULKQMFXGCHPERSVDTA,5,1920,139,RZLIEQAGXTUNBOHKJYPS,3494,34000,OFZHVYLEPRWBMNTKXUJA,0,4013,50000,968,5000,187,CAQPWRGXVFDHMZKJUBEL,28-October-2021,28-October-2021,1365
VDIOHFZCSTXAUNJGPLYK,485,800,135,TSVJOZGANIWYCUDLMPQF,2805,34000,ZXCVSELIDTYFHQWPBRGM,2,2859,50000,743,5000,11,SVDWRHNXCBUMPQTZLAFK,28-October-2021,28-October-2021,1601
CFIOYGLBETWXKSZUADPM,996,1725,134,BRONKZITWCVAMHYDSEXQ,3449,34000,MTQIESKPXHRGONJVUAWZ,0,4511,50000,227,5000,360,UYMINWXLOCKQRADBFSGT,28-October-2021,28-October-2021,1176
RXIOHEQMDUWBTJZPCVNY,987,1416,108,BQKXDEFIRNZACUVTPMHG,2206,34000,KPLNVGMJEBQWHXDYOASC,4,2252,50000,13,5000,112,JEXQWLBZGDOSMPFCIVHT,28-October-2021,28-October-2021,1141
KFTZVXWJNUPCMOREQDGS,898,725,200,JIAGKPSVTLRCMZEUBFWN,2062,34000,KZAMWXPSJBFGTOCUYDLI,0,4937,50000,764,5000,664,LWZXUPHKECISJFQORYGB,28-October-2021,28-October-2021,1723
XLUZWHAYNGKOTDEJQRCP,185,1697,183,UZCLADPIRBYOHWKQXMJG,1084,34000,VMKIAWHOXUETRQFBSJPC,0,2009,50000,967,5000,77,UEXYTBISHVJKOFWMZRNC,28-October-2021,28-October-2021,1756
RSONKMFTCZPXEQBGDYAL,427,636,188,YFPAGIZSMCWOJHNVKLXR,2161,34000,IHRQNMEUASLJPWFCZOBV,4,2728,50000,708,5000,303,UGDTSENFCOIJYAKWBVRM,28-October-2021,28-October-2021,1908
EPLMUYGZKXNIVFSWOAQC,334,892,141,OBJQVZLTFISYRHDGWANC,3039,34000,UZBJOPRQEGYNVIXHFMDT,3,3913,50000,71,5000,453,DUTJHBSANXWKRFOQCYPL,28-October-2021,28-October-2021,1413
AQOWMVIDHLPKGNZCRSFJ,926,861,175,QZJTFDNXVCYEWRSLIUGA,1296,34000,DAOKSRICPVLGYNZTXEQH,3,3821,50000,232,5000,315,KBYMURTOGADQZICJEFSX,28-October-2021,28-October-2021,1736
CKLITZWSEGDONRQHPAMV,509,1966,125,FAYQTEHDPOGZVRLJSIUX,1176,34000,CEDHPIAJGYLFSBMWXQRZ,2,4047,50000,905,5000,330,QPHVUZKIXLFMDNOTBYCA,28-October-2021,28-October-2021,1500
CJPMKZIOUXEHGBSQVFAR,465,1531,200,BMYOFPWRADIUCJHEKTVN,1888,34000,XAUYEMSQGZTPCDHJLIWV,4,2744,50000,712,5000,679,HNXWOCJEFVIQBKURZLGP,28-October-2021,28-October-2021,1503
GLMOQIEDCYBSNRUTPHAK,361,568,188,AVJMHZQWBNUEPLXCYFID,3442,34000,DGFSQMAHRLOJKWUCBZXY,0,2825,50000,126,5000,458,UNMCDXGISTOZBYVRFAPQ,28-October-2021,28-October-2021,1169
UODTWXKLAESBMVCZRYIG,990,1723,101,IDZFNQSPMEAWLBRHKUTV,3765,34000,OMQKBWYFZHLNEPRVAUXC,1,3752,50000,141,5000,581,SVFZRAJCMXYGWUQPNLDO,28-October-2021,28-October-2021,1898
PNHBKYQDXUISFTLGAVCR,147,1640,166,MPIVEJUBZSXYNCHFAQLR,2602,34000,YMNXIWCUORSVAGTZHDJF,3,4088,50000,810,5000,306,BUATNLPDEVSOGMXRIJWZ,28-October-2021,28-October-2021,1809
UYQFWSNVEZMOBJCKHXGI,947,1682,140,IXLEYVZSOTHQPUBJDWGA,2553,34000,ZNBTVCLJHFGDQUORYEPX,2,3517,50000,778,5000,238,JQFSBNOTHZWIEVCXMKLR,28-October-2021,28-October-2021,1709
GQJVSBFRNHLAKUITEPCX,36,617,194,XJHOUPBGDRSMTKVZFEAC,3988,34000,AFPDTHMWKYLRVQSOZIEN,1,2099,50000,817,5000,8,XRMKOZQWIYDENSACVPGJ,28-October-2021,28-October-2021,1184
RZTGHFONLCVIJKAWXMUY,591,1413,100,DVWCFTNSOJBUPYHZQXIR,1597,34000,OECJAPRDYFBUMSVXHIKW,3,3196,50000,356,5000,287,WFTRHJASQMIUVNDLPBGX,28-October-2021,28-October-2021,1956
WJPBECXQKSNHZLVTDRUF,402,789,182,EMTOAVZHQXJSKCBGNPWY,1018,34000,XLZGYBHTNRSPMDQKOIJE,3,2032,50000,744,5000,368,QBDMYKSLRIOEAXUPVZFW,28-October-2021,28-October-2021,1026
BGLQTURKWPYANHVFSEJZ,636,761,100,VDTJQERFONGPKHCSUAYL,3636,34000,TYOXRWVAGFUZQELNSDBP,0,3197,50000,155,5000,62,KMFTNWOLHIQXUYZVCPRA,28-October-2021,28-October-2021,1863
RAIESLTBYFNWVHXQDZCK,290,1755,110,BDCEHTZLKIOWVXSNFAJP,3671,34000,YGZVWPBEUDSJTCQNFMKH,4,4040,50000,550,5000,323,LBZGSYQCKOMDVPWUETNR,28-October-2021,28-October-2021,1437
RPXEYKGCMIUJAFOVLSBQ,93,1373,168,ISMEVHDONBKFGTXZULPY,3467,34000,VXWGKQESROYLFIPCUAJD,2,2505,50000,601,5000,45,TICZJBVFLMOPXAHSYWDR,28-October-2021,28-October-2021,1818
DVTJKAQZREIXBYNSMGUO,180,580,161,FCWAUMVLXSNQHEDORTYZ,2704,34000,DGVJRNFEABUWQTCIPZYX,2,2583,50000,972,5000,501,FOSJXMZRAHCDUTIPYGQW,28-October-2021,28-October-2021,1417
MHXBAQODWVGLUKPFNCRY,132,1262,200,XQPFTJLMHODWVIRASENB,2061,34000,DHUNSBQITMXZRGPOFCJW,0,3342,50000,70,5000,779,XDNWCLSPKVTFRGEQMIJO,28-October-2021,28-October-2021,1621
